A,B,C,D
101.1389126,155.1512253,48.61019491,13.27984512
235.0509171,118.0384086,198.9791095,34.82975506
1516.146919,151.0579967,192.0901689,11.03691434
3190.753095,201.8262512,63.25872781,57.08556901
220.7680815,660.1746358,65.26088562,57.33626284
1201.603881,89.47610929,68.88663957,50.15665295
503.3310414,92.18259875,45.35848273,22.04225061
652.3679392,109.2676888,2.628375294,27.39368454
984.6657766,66.69098968,15.76783296,68.93783102
1063.043605,111.9980754,87.90480566,80.34601253
1160.501417,76.12258709,21.66076646,72.42074617
718.8329904,69.85586181,11.80096272,45.07545257
43.89525929,118.3680011,146.7901093,48.5484939
910.2653838,104.6695511,185.3168131,63.08943278
2151.259849,115.6903491,126.6405434,59.58641966
501.822025,108.4930884,16.27904391,33.14703557
1661.750788,49.25579975,3.881824445,-18.96615891
1160.807955,140.1390283,216.2692654,68.84516301
166.9507653,43.14007544,165.6988846,24.8922049
1261.033125,89.69526895,43.61260009,30.45334947
3165.905341,51.32586421,337.076491,90.65530332
1484.133404,91.23175884,239.2474782,37.46187471
470.2080739,103.6368536,90.74696123,35.6854876
298.0513992,47.99909825,7.518454809,36.76764478
61.94864456,72.50678488,5.286117887,26.10093984
537.9998344,176.7713933,185.6874441,37.06459629
595.3269177,72.43855388,16.55089239,64.10594901
343.7879217,81.62167691,187.9135131,42.86485507
148.1618346,127.3857943,15.92870453,39.14643016
742.5379706,88.40367959,113.8602057,62.08321139
1567.497464,80.13366765,15.53835838,75.82196679
6862.643702,186.552003,155.1024827,64.93127405
281.8443677,121.8144965,81.7411297,53.61685509
132.4207815,243.207282,58.52062177,44.56790144
676.1239292,174.4636679,306.1331203,46.16746047
1628.630924,42.07438713,103.0374085,31.78908479
833.6814167,65.41641313,16.54537156,26.11683932
51.5387333,106.5513543,19.4424025,36.89176353
659.1665084,97.71399844,229.0339815,47.46596233
1318.764671,84.27077564,164.8838969,70.89934254
563.096581,74.37727849,28.09614739,35.27256294
234.8059155,126.9744671,3.048702907,27.93176106
435.3642445,34.95453002,9.4829917,43.38309058
435.8015181,195.9527127,24.75501643,43.50997793
3005.58416,71.16383407,7.902055114,45.55103677
109.588475,81.82545056,149.5590093,46.25897242
1096.637974,136.8657105,145.9652803,41.9554352
456.8327384,119.4887859,114.4454271,19.04786164
959.3668393,106.0518871,76.3483431,39.78798719
107.3798077,92.3337417,11.35110544,54.07302863
384.7837499,139.1481007,34.58298358,47.30693819
223.3081851,130.4819099,110.779395,55.65497279
1327.095001,190.8410182,155.8396422,21.08518275
704.4872734,192.4978808,43.38575484,55.29569093
610.8085364,80.692748,21.80945883,2.254486637
536.2858437,125.2201609,57.95624914,24.71807671
2293.757851,159.482565,9.464692286,55.98232124
28.06646843,169.9437721,91.40565739,18.42233522
176.4339646,141.5286913,50.90351344,31.28121904
287.2968069,141.7328115,255.2102129,49.47700819
212.5201229,42.93394781,5.74696742,10.49705884
1258.880589,122.8654501,5.979962203,22.25326538
691.0396446,136.8868002,165.7337452,11.21154321
926.5400059,72.30011797,104.8182793,63.59660934
2809.798062,59.86059247,64.65825102,46.24628992
515.008539,203.0014641,47.80382119,50.01637477
176.7361448,62.64613704,54.58295387,35.21603205
346.8400883,128.9949396,63.84985372,55.41991227
54.33219852,102.368634,22.8547655,51.76894117
400.4769456,61.9608244,21.17711924,41.4668011
319.7575957,125.9990701,10.71074139,64.07149179
224.8584256,80.72043422,7.489465965,55.12423195
1370.158664,125.9363597,5.885046632,3.608507307
1338.368436,169.9422832,96.81158117,59.47879045
3.565866966,111.2845841,2.151842956,54.97931792
725.1119893,209.2603832,42.7929566,50.56511645
2711.898865,80.86856271,236.4684815,34.00551728
409.2133744,241.0811865,116.048953,31.71663944
976.4409503,65.48555781,21.73291589,29.21027168
239.3187964,199.6007334,157.8813586,32.6945108
420.2997638,219.4101212,53.53368533,35.67090163
3206.576191,127.4656879,236.7696267,58.16443212
1238.399081,121.2415488,6.248846778,60.80594407
401.4106104,161.1061065,209.1275452,27.14536796
1406.191064,58.01492489,164.7304611,66.42985547
331.591412,69.60757304,124.4248993,57.93903282
517.6566364,123.0609784,10.85193572,61.27455811
1246.028526,68.8001667,120.0976944,44.83183195
1173.542934,85.99003851,58.60128626,30.92760503
510.7176346,24.17281454,4.540247874,96.36164693
1359.316848,88.25142125,95.31415603,66.0602986
353.9326848,98.56928097,0.86930653,43.24000722
85.8151298,183.3313656,57.63860387,26.24193282
387.8174876,134.4829845,73.77509976,25.30843151
139.0537899,134.0721163,197.7685651,56.73234731
1173.776555,116.2514266,23.50913246,36.01550288
116.8856503,58.31917806,88.05453557,72.49303965
1466.622206,71.8037035,58.04412878,63.67921527
1136.975213,131.9901524,22.32321865,31.53867144
1782.555543,122.5740919,26.35366403,54.03296503
297.3658224,124.2346254,121.0549995,45.84948599
158.0302539,141.0514015,13.38542248,5.622734097
117.332533,31.23046333,56.34451918,12.14957962
149.6663724,149.2362475,78.8459754,58.59906285
1409.369751,201.8700555,222.6022549,37.55307331
239.3581257,67.09295468,64.97836196,29.75107243
1591.416517,78.17117435,29.16471133,70.13899629
1202.535409,229.370256,64.30928123,83.37627199
1223.80119,45.43326659,112.636489,76.45264459
1305.727933,273.0439563,11.26973523,40.29463145
1997.822622,537.8419966,12.34063819,46.36468253
629.7994605,81.05178586,106.9015612,53.84099399
1505.656284,74.10457029,9.909662562,28.40012298
173.4105428,166.3537016,85.72747234,64.19772036
307.2940819,117.6746818,3.380721064,31.44456088
393.8932703,143.6515516,13.0255381,82.27850901
729.491719,162.8891164,68.02243655,32.67631804
2744.620161,61.17502996,110.6355202,53.10995772
1239.582282,140.9273912,36.9896078,23.93106842
3018.865617,91.20157426,57.34145692,23.86843066
739.6710917,188.3337315,122.8266134,77.78577015
252.1191332,325.9095741,43.60703695,44.64054372
2280.846324,124.415191,730.2803313,15.96106617
778.2118496,55.16272476,20.59674278,12.71221437
2195.042902,47.50346076,1.316075065,69.73374456
3526.309198,94.80251257,35.61449865,58.42656865
2095.95084,120.6510154,215.7337097,39.87496187
657.8724496,137.7990678,161.0836139,60.26584339
327.0054357,79.87811108,83.44912899,22.18562073
827.2858378,75.62511828,6.586401483,77.29346491
6699.599487,255.5496725,204.2965573,90.26552267
62.17572512,116.5218011,34.12524771,70.97253835
876.3818815,238.4676869,37.18017436,38.60658574
2.5229644,152.439174,78.81953417,42.11907964
1166.941243,187.6045479,17.97978382,29.88857103
926.9812059,17.70066042,8.364005673,61.93495152
1222.487818,74.66717612,28.01640604,54.13431887
1181.089183,113.5041713,266.0877305,21.94264182
1391.478488,31.4006931,153.9940964,12.67960173
422.4650403,100.4552853,22.11396663,56.2556766
770.8644233,61.39035033,0.260003585,39.407369
194.5632999,83.88963183,53.11212746,21.59064264
520.8649789,131.7161801,46.65838356,18.25122999
358.1674877,139.3777773,8.48390309,28.55275505
4341.338414,77.11869924,417.4705916,54.63234565
585.5735913,78.81025271,519.7621216,43.10605164
646.1891551,76.77054377,104.8041911,27.56847172
224.3207148,126.372024,9.446525711,54.9746854
1592.445254,86.45112196,270.8344578,76.38651041
365.3441509,139.3037334,77.05220918,46.01418249
114.1970375,100.5964749,51.0592217,46.66557704
2296.828957,136.9069695,103.4656691,32.09925348
1060.701986,220.8242088,0.575344347,43.77668719
641.5605266,140.2067002,161.0069773,50.52003602
1329.417764,156.6899534,91.53503652,51.08017244
1462.552913,107.5380791,13.82730706,59.27374767
1405.60268,32.37710979,8.539210903,68.15046425
1248.274249,58.28809126,25.73495124,27.32212329
2.407039129,93.53740868,150.0138464,75.88696544
329.1887827,127.4545264,23.5106903,45.19427422
264.2958108,98.72616926,289.8328535,99.78698203
1906.805996,171.2481435,27.8934126,67.88814133
525.6054886,137.6263562,239.1554807,38.58953937
459.3781559,40.41418535,93.66249316,39.44977409
3770.670226,184.2427944,25.44409426,22.11788241
2369.846745,60.90776616,75.97779888,85.51654008
5648.174786,150.1369754,143.6824259,74.76272812
637.8120868,106.1348733,8.38027796,67.46432554
1691.371933,41.89095479,32.88053861,-0.239672251
390.072408,99.41756602,6.211802426,60.78721732
1245.791875,147.2284336,2.788111294,41.57240218
792.6952626,212.8261761,47.94626506,15.08827287
48.16304513,92.54448754,9.991131261,54.07297503
79.80980212,142.3611896,132.1250162,42.13308602
456.8044706,157.2886433,50.68989893,22.38164477
75.8689039,52.47436365,32.9512292,-19.8909919
906.4544718,51.58892012,111.7237066,35.87021259
652.4077873,68.07986712,172.1246128,46.21029368
944.0407085,118.9466224,6.364005678,48.01513699
228.349389,94.68592389,162.2133587,37.45588569
1963.31737,95.64450863,52.77599749,28.6353964
2471.669217,77.94994564,51.72913143,32.30634806
1584.17692,54.16968564,28.21862342,36.70045832
348.7069067,63.8018963,343.9701945,74.3434496
873.8058209,123.4643733,7.239050088,63.31613643
105.269916,59.29993187,6.021345934,55.7114199
1367.088977,53.66527639,125.1676285,48.47730189
260.5028013,84.6470285,97.1183422,79.18931942
1803.320879,53.14692963,67.20604345,43.98465057
2739.121145,66.74472359,35.19849524,42.35655977
3140.484035,239.7737744,93.41005828,55.2082599
1337.148416,73.93979633,15.37591465,85.4619338
928.6288777,126.0057767,167.3458692,53.45188881
1696.111395,94.79856946,144.9469872,25.03029669
838.0638724,131.0571797,65.39460263,70.0315173
1387.080491,150.3820468,43.5897603,59.72121164
10.98057022,137.3112173,14.2507859,9.308676872
228.121521,118.8182897,34.62524051,-17.60770089
205.7183448,105.3693501,6.325618689,68.7238172
951.2142855,144.861676,28.76187723,16.16281466
881.1938501,104.2266434,64.0056256,12.85331919
684.7467069,172.2796359,43.88176435,40.46213141
349.8474788,91.22758401,114.9775005,72.6100118
344.951754,176.2645481,39.91875736,11.5322269
389.9557659,138.4264443,37.75674169,24.95045389
2432.804795,164.5750477,185.9103994,17.35792599
116.7699765,123.433752,47.33504222,31.58462607
1555.192875,89.26595166,4.721589851,80.05077226
2696.293002,54.90192207,7.724186609,77.99836832
925.0746371,60.01440793,1.038470384,72.8734469
2072.229611,62.8138587,360.5166511,62.43066773
407.906821,126.9250803,90.85405694,29.19025301
2443.629185,111.1627186,158.3644503,43.01945032
470.4354983,64.42322236,31.6433913,68.35619618
1045.673039,125.2361956,182.0562145,45.82603778
65.4939935,79.88660585,8.218649476,5.291498358
51.62762478,87.75160275,72.60743473,64.33280599
81.06332081,132.4845195,292.4824992,61.12953824
657.0034525,298.4635989,497.2274119,36.58224995
682.5047624,68.15360018,191.0337975,54.87231262
549.7558238,92.54499299,113.5722498,46.70783111
648.0567753,174.1896719,70.35452815,53.22815474
840.9428112,183.8765008,19.8720963,69.6864241
599.3642909,124.6891766,20.92636929,36.95099928
159.5326632,110.817835,136.3746619,74.64258732
946.941029,74.21807323,180.1939676,30.50327883
110.9689823,59.96204923,48.38075935,73.18302379
486.4311754,239.743158,7.391980194,45.63482196
3.263794773,55.57933028,472.0739985,85.36983623
564.1618539,120.3107616,10.79605009,12.64964681
1871.36046,85.17011018,42.92367326,22.90560208
171.6588167,76.41972418,185.749237,64.35527664
2772.054138,104.061782,83.15078546,16.55699087
106.6579879,131.7876987,135.8308564,70.242105
3189.812943,57.00923546,24.72458827,50.07705371
91.77459671,97.33782153,130.6195206,81.62519415
592.8276032,60.71880733,41.07138719,28.35471896
2314.559867,117.7182407,26.82726064,45.82634238
611.5409071,185.4043819,43.82699719,63.87280867
107.0406767,119.8316413,156.6571883,44.96993479
982.4743513,71.46481455,201.3664763,14.43737485
117.0861665,184.3737518,28.24711486,46.5459479
994.8452599,72.05967054,312.0078582,2.896365711
889.7330379,129.717509,30.23544896,90.33949442
990.1363245,65.36595745,222.2115296,57.3092562
1325.777573,139.7104614,117.3881317,69.59824537
97.47903235,141.1728557,134.4310434,65.26552119
2449.465869,109.8290997,34.48218012,64.4905681
391.2530751,231.6608012,83.38004227,55.70252936
121.7847991,62.62985616,110.188844,31.29543727
807.0485862,177.3339948,23.21142253,54.34787453
432.0990396,101.4455967,41.68176347,39.23199211
1733.336424,132.670178,206.2505377,41.62038252
260.8550554,152.447108,207.4787415,39.90231926
191.1349911,129.8953785,69.69985975,48.11016936
684.0206226,126.2006009,9.589763213,68.19194579
425.4130037,180.5725936,7.086977246,43.38342338
1034.307441,74.21092295,9.398058747,53.53830596
907.3136514,259.4285759,86.74977728,3.404874539
721.0271886,105.0922961,107.3758951,37.05120757
1740.043038,69.17631538,79.39888589,45.72130707
1671.989177,105.6777229,49.48761739,51.21235531
1750.763634,33.24612056,601.3268434,46.88108207
757.9541086,207.5340743,256.7560559,79.73458527
1298.980829,102.5173269,46.02788322,59.45529821
465.9621119,59.8355953,165.417492,66.6684923
1099.538566,86.47291105,68.57404346,68.84608554
319.9632582,115.3490122,125.7202605,66.59320431
763.1588857,28.3498022,18.16650253,40.01846273
266.9401688,92.73009847,138.1021973,95.55645864
242.0305465,170.9728685,60.62554828,31.58481025
897.5645531,84.30299906,62.68067018,28.47773235
405.0855702,230.0743582,72.88016246,57.36651434
1384.636203,125.489947,76.3587849,8.273740055
31.1619821,72.26507441,49.04626012,69.29763955
348.6293647,166.8490922,94.54165296,70.97898605
324.1360257,79.53745701,107.7014809,43.30431465
180.5324688,71.99310944,10.14730702,33.30318995
2094.715056,70.16923977,82.56705664,67.42419398
2.064754255,63.25199711,135.538978,67.7266554
20.93262003,88.8732746,213.3247474,63.43964763
150.7017137,99.83818421,37.569633,35.65377371
47.53616837,57.04776785,100.1490319,39.93126282
556.37509,116.3947309,44.12047909,56.84889852
18.24760417,77.70670769,57.8278251,76.26973888
468.0084446,108.3023366,257.8899931,42.18543722
2751.604525,145.5976589,37.00102772,17.98195677
210.1899623,67.57968194,39.9545378,44.27543428
680.5805266,153.6365712,159.4053907,62.41618459
5960.739696,282.280293,94.5536469,56.11955523
243.2783541,149.1158264,314.6922495,41.53869345
3770.411273,78.91600343,154.0346563,-14.73477826
44.30678398,64.32057335,14.3292259,64.17779282
256.0117999,42.81703244,30.72918199,45.56885714
661.5740182,232.4388594,2.226240531,65.25897357
1732.854683,164.6623832,6.776462071,30.72291981
1384.543696,33.59815921,173.2403479,42.70991216
9.875039104,232.0193416,80.58934289,32.14151842
1178.35574,66.18357223,83.20744759,43.45840344
206.3207771,47.18958069,216.5203145,40.59120664
36.89612869,63.91879861,101.9121606,0.299698667
73.91062519,92.26204173,20.29092265,15.48922054
3279.876537,62.63642819,77.61051423,48.87656612
628.1171818,110.8954294,10.15582064,17.15772181
170.550439,88.14190369,338.2842217,54.15103646
946.268768,74.53798461,96.08809152,65.78252603
275.5586203,46.75603572,99.94980698,25.09200145
1893.475318,102.6042701,37.92048703,40.96548278
212.7005052,218.9615431,134.1018498,8.3648722
545.8065467,103.6784506,20.786927,46.18792547
136.1643742,43.52391781,15.53566429,47.00133698
1102.782901,38.0475168,39.19601887,18.96561614
61.96830588,125.2311202,92.89410624,55.64170271
167.5102155,114.7489645,71.74039591,59.64538076
404.6150628,222.0305846,68.31808299,47.50188709
737.8364866,121.5148647,42.04886279,60.01441233
251.0606535,91.90555819,14.72407356,43.89118734
485.1189987,112.1772719,60.19176469,36.64754699
2630.359156,98.10420739,15.39735952,52.35560562
2208.297055,65.34838165,33.1009691,44.4766779
435.0167471,50.00338252,99.72663247,57.8550122
848.4323658,65.8552381,207.7197609,40.23221748
70.43146342,120.003386,60.09625534,39.80280303
931.3254766,59.17779574,21.45033125,17.94257908
252.0567482,131.060542,136.3500272,22.83407503
2470.373941,142.4132251,53.54083346,33.88582854
936.0846756,53.41741095,192.9172083,37.84239936
286.2249138,30.99285883,244.1358981,82.04141764
404.2579248,60.23690724,260.2066652,27.99839095
1002.844349,71.300591,11.31847329,48.07421267
456.4875583,102.2224959,91.5915193,63.46514342
2272.886289,94.09271135,31.98490977,42.26585761
1634.124068,126.9174434,34.18140775,10.77847619
1425.828831,80.63518038,33.04015535,18.39716387
514.8339584,114.1578143,4.266534513,62.19836667
870.6882959,77.74640018,151.0739089,66.67671957
154.4025678,113.2335736,0.991307127,11.94314556
1427.174773,111.6463542,259.2207106,93.20389072
1461.379502,95.51014146,45.50344015,72.86891001
680.6161883,102.2498019,12.94089894,58.13843288
799.6135698,179.5288918,4.713279461,45.43773554
114.0783538,92.11390384,1.969631811,63.53302464
33.2401325,65.0370491,69.04268277,32.74104327
564.2922907,83.81708694,104.5638517,58.56009904
1167.308374,117.3366617,34.87778573,89.87378514
738.4701843,220.661586,84.10629433,76.51722398
1126.634473,160.5334284,43.2001957,20.23857756
994.2099523,107.6249094,212.3842808,42.39278227
3494.49793,243.5763542,25.40496678,42.15708613
1076.111721,144.7616837,192.1345524,85.64356311
1002.266135,176.0037972,5.496111417,47.85927435
1043.889731,114.5780986,139.1136314,31.97183672
1869.733501,118.3232602,92.78159913,35.16904144
1646.216892,162.6371718,91.26716691,56.0252049
151.0963603,56.10456266,423.0699403,51.17232035
781.2923127,73.55873654,79.04594507,22.98516441
476.050178,39.9855686,3.703606757,71.8345956
1300.63509,137.2970732,299.7126314,26.5057753
628.325896,245.8221288,377.3291595,41.32776149
201.4693427,110.8096197,11.07256217,48.615327
329.2039749,303.5546996,138.929545,65.55400015
351.24119,78.00878478,49.19565367,40.38517913
1134.275205,64.35874515,114.3720429,10.42081173
1617.935855,80.93593291,25.04802816,10.68640465
1171.594066,119.2911816,152.1334881,26.28257979
410.0653276,141.5123765,53.31573719,28.04622411
2003.102321,100.7498631,34.49839654,77.46191718
595.5774263,142.8956856,81.07593354,89.67590885
428.0092282,104.885881,80.71151615,36.56386468
603.3630762,74.46559476,122.590002,53.44650251
428.0579438,118.3262095,34.51926755,49.25392347
474.930916,63.26026363,53.09431039,88.02457507
752.751211,55.79375756,21.65987141,62.64114026
188.7998153,158.9612869,14.63182037,72.53747601
620.4658372,106.8111061,1.799082319,49.07139022
1454.67593,43.07093057,65.85441601,26.28736628
78.63229731,98.92597014,341.5945179,32.78065575
94.34510411,97.75771786,37.37469236,53.79689097
939.3442244,97.9400073,12.78758397,34.01491435
848.9094562,41.11516307,30.54859179,36.34581437
481.3701371,94.84283386,43.16511125,57.54757887
555.4309222,44.42200854,305.0077144,27.86593993
289.5654621,163.6435191,79.02370613,11.08573638
1337.552616,216.6948673,16.63626331,42.18060667
841.1262438,112.3753963,76.11125367,28.79906297
3301.080808,85.42332802,65.44962622,35.02511599
682.2090638,109.7427933,262.8778714,50.48975449
161.3824503,53.58298573,26.5658251,74.59778306
2400.215609,123.3757706,53.52120896,69.02439075
257.2246608,55.55136197,122.5256656,43.64735643
2143.462034,167.9186064,37.6037578,68.94206045
539.9486632,108.9810779,0.534368972,17.35624669
841.6037121,112.7114455,8.688108104,34.97211308
1682.941362,66.44827514,101.0237984,24.05977895
261.9441859,318.5242319,28.56167108,55.32713542
147.9288596,143.547477,41.61080746,94.38508466
473.1692062,139.9473793,143.8600291,89.82607022
364.7225108,102.9469208,39.6499869,30.09757228
1643.701788,72.22248085,20.08690265,51.32982257
396.9878121,49.76259776,125.348721,37.71151944
3360.61643,168.2612433,152.9608711,31.84745225
60.8281442,67.33002518,41.10655282,63.94623647
357.0495714,61.75117185,9.742181763,68.73396776
1231.295997,179.4572147,60.15419143,56.15314094
3877.848258,74.33701535,95.19881849,26.17564244
1260.931836,132.2522281,13.6902109,27.01015929
767.6665391,102.5508724,145.8185098,18.81961101
3624.811197,127.9778166,33.39236496,39.77428107
2398.05744,29.92424383,124.2877498,30.57192226
859.7804624,74.57340807,66.75533033,33.30245301
2724.025441,83.73667268,2.351373126,24.64636086
14.44975278,49.83188579,93.54872948,-14.77668602
278.8908696,142.7881889,122.1682562,59.75403571
188.6429325,136.1276886,26.69766746,69.57859572
1156.24862,220.028406,79.16897318,25.55596171
45.97710166,129.1326705,21.52519816,34.27432801
1963.247659,98.45900976,22.50305978,35.94045431
149.3027327,113.229126,169.980959,44.69050917
210.8218598,132.8604358,5.917497252,61.06346906
215.1819305,70.60097528,61.01427704,84.20751655
481.1809398,97.5066691,63.89146119,35.49047901
65.74582681,76.44529835,46.16448031,29.33340129
1529.867006,70.04443438,20.42101862,42.52189016
1231.692113,184.647949,40.04241106,26.73693344
267.6663226,63.84558034,185.4220434,44.95026342
1042.907616,124.7523485,48.81890757,29.13319481
1571.64502,119.681251,47.12730597,32.41581614
956.399912,102.7342238,182.4895671,70.29763856
38.25995094,154.7289574,484.7988248,26.11071638
1657.79723,108.3334746,48.75144851,38.59430702
1734.401073,235.980433,91.63929555,5.522600864
2288.603014,40.90339713,157.5647778,5.090891674
191.974272,271.4395214,122.9532043,49.03098125
1320.202077,158.6633948,118.3912362,85.78255703
3897.630619,179.1071178,298.6069868,32.96454243
1034.07338,72.90679359,124.1928177,-16.36066344
2134.107226,74.54602093,81.81203127,66.0421934
137.49361,94.1418911,59.43416748,46.44286969
223.4605597,69.88540227,21.24044443,-16.52375524
1232.155851,67.94638905,102.1615628,41.35370663
2108.770424,171.6099364,3.514920306,27.82145473
419.853081,208.5089199,101.5623688,44.03275397
4991.595028,82.68625047,32.84159455,6.185777267
168.4868672,44.97836959,9.255916031,42.04685909
231.5165596,45.86770162,106.6600378,34.68799172
2065.147448,170.0580291,46.11019031,26.22826115
1669.167327,134.3613683,21.24679383,63.6651603
1917.659471,95.35046212,156.0277406,40.76598397
2196.903869,323.1121875,152.9325734,46.92068767
672.2480687,179.2626088,215.0663299,30.7097964
310.8560056,78.19111705,24.45200703,44.79541647
3164.589888,117.983504,12.97952803,66.24584624
1946.843941,60.99762194,136.5543406,46.93195563
610.7746935,351.5871981,180.0143646,33.89356565
558.878914,264.7079024,38.98907566,53.02565579
138.7397693,102.7855284,122.9200033,76.43636366
1727.951929,109.6759954,274.0336342,27.1661329
467.6844937,68.56814745,28.37923583,28.37230843
906.2826829,83.78851364,532.2723714,24.7714446
1551.708523,206.1915338,44.11128981,22.51587138
1310.72262,167.9713541,140.1514075,37.20115837
1224.54265,418.6258148,16.31060437,31.362917
1916.762075,71.97742871,9.527316427,27.33970815
1782.269988,60.78794493,92.21392842,34.89388312
52.92391358,59.36923988,90.85987264,56.19110156
790.960784,58.29780809,168.2139889,37.95682506
1436.158722,81.87721289,206.660097,91.33907264
616.3471784,103.8854979,33.82408906,32.09424643
49.68032427,53.11408063,1.343384112,40.26141271
570.9710059,31.82341328,125.6640268,36.61255173
1727.496695,74.9045777,14.31206184,43.56833365
267.1555639,77.20348905,0.333268957,64.32216799
580.2745922,43.33655059,7.497587772,54.285433
68.2014632,142.2871788,50.1098327,31.063475
415.0858126,261.2524055,47.67009089,73.63667999
462.3192782,40.64808769,247.0597124,52.19048107
101.8135903,65.2078287,90.71941093,57.01320576
460.1294547,111.3396047,5.024927022,28.26514799
4732.888479,168.4941293,14.95979481,53.10114139
852.9929351,42.40767403,221.2742891,18.18201909
228.7691035,85.42186013,44.87144883,66.23975694
750.2144802,67.28787868,164.3091961,76.02500733
782.7959805,86.8338603,55.05953305,-39.11142032
4093.485838,93.39935109,136.1172005,27.47027888
296.6295048,154.199425,44.54723036,52.82527695
933.2387773,147.0575728,43.11339325,68.44264895
2967.45421,215.2582809,209.5339088,68.04871572
687.9778844,71.7369428,103.2913134,61.29531944
245.615929,90.59039613,247.8003701,76.19224326
622.3898456,111.0417603,12.42256056,12.12714067
3494.313221,229.156163,29.51834129,32.02558583
160.6864207,168.6839617,149.92814,80.7757674
109.9782819,123.3945583,41.3804926,50.17675762
476.443477,41.36541653,237.3352514,27.30241829
1334.807362,306.7890898,481.2758851,9.890364459
2724.792959,105.207451,114.5587428,60.50623144
1751.33248,81.90818242,393.5509415,58.49259407
204.1909164,183.444719,2.103221565,77.6396201
828.7016006,65.96487207,12.67901876,36.49493742
2767.280036,116.8361075,56.2030048,58.7077534
1444.1792,141.1752888,73.13201563,70.33576025
294.3130317,163.4211438,60.96685278,42.79693734
2608.090125,151.7218729,0.037007023,3.893454152
255.9434189,116.408123,322.7833965,40.14880715
916.4913483,197.970665,22.51642467,64.59283853
3100.624323,308.0879177,155.0911871,9.509702081
521.1871243,138.8191544,73.83491205,-8.174866991
1400.803921,90.25998046,88.62239832,89.33475308
1221.990889,104.5879302,75.81027993,51.05775866
976.9896785,188.6399584,26.03054045,58.93312384
59.89484205,126.5147855,88.12777301,25.25657322
1730.971195,84.46145642,83.59778564,57.5773295
238.4636397,118.1007527,69.65286588,97.00056496
756.5368097,118.0688711,19.078011,37.54900081
423.4092156,49.97653746,19.32392933,58.23366912
267.4668207,58.25551002,270.9930526,20.26171452
215.344985,72.80306009,98.7560796,52.55612672
1159.87664,99.26436841,0.640897166,57.4869946
51.68457329,47.76979488,74.28937867,51.48775253
4412.717388,96.68356978,129.5882888,18.22289331
1111.324073,73.91184617,146.8547536,83.31462327
2046.779727,86.59508381,35.64949333,20.33633081
1027.575483,68.87096449,19.78668629,28.07921207
1573.966278,187.1548187,42.14574621,39.99758048
1001.440635,110.4397633,607.4840773,48.08323809
1153.565332,91.80060087,324.2800441,28.47674558
95.34254251,69.27720351,16.55196545,56.49297822
1337.336027,131.4574422,17.48303119,48.52653495
227.1301509,96.53327745,256.3087679,9.854425005
202.948763,208.385055,21.81076268,49.23374278
3541.056638,92.58404936,122.6995442,72.01139838
103.3548479,48.40751108,270.5747877,37.89195148
198.6335701,126.0555399,299.51486,65.47242437
1608.861491,48.35150202,168.6705249,33.49794508
992.164947,54.95135737,32.40686998,7.958153677
634.3351626,158.7068263,38.7742907,64.20163436
97.39280958,80.34431437,50.42507508,34.41647359
1271.217944,376.886783,199.2873097,38.16971121
1211.838832,138.0117462,55.32600834,43.66305944
291.8863465,85.23527279,9.794404294,45.82241835
953.8005795,372.4889872,22.20233067,63.46797088
337.5625592,113.936396,131.1407523,16.1270303
547.6699779,83.19587707,32.15736893,63.26424922
2456.1272,100.9282545,1.050398567,1.907835797
1443.23514,138.954509,42.39543546,29.27920093
1537.680855,249.1159052,191.6243256,21.88832637
369.4461812,50.62468729,5.727888226,83.6933178
1170.016807,78.52138409,18.99332987,63.08311096
1858.543812,87.08743988,174.1545062,11.14848692
136.214211,116.731174,160.9357519,11.46412441
1064.471211,345.056019,69.06491909,26.47346931
2500.817897,164.4569127,59.59962591,50.07780133
2014.217239,90.33918973,75.94305747,91.50097807
1392.658999,125.8098571,233.5233458,50.43008721
487.9164528,183.149099,67.15103323,79.35491737
2042.969732,73.19360381,13.60398288,54.47852605
732.2144638,540.7337692,184.745493,56.26535239
111.4722826,54.35161605,4.581585956,37.0094114
248.154724,63.64554234,37.788134,-4.194115025
2458.879096,93.16932377,14.4186582,47.10479534
78.61433458,73.30029028,466.8859269,31.22246747
194.6811071,86.22740858,54.82094825,64.72531943
986.7138257,313.3886927,90.53152943,67.15465664
90.33939987,60.30494429,139.4056705,68.70388673
63.87977069,123.1336713,9.754016676,47.33162376
501.7206469,204.7906178,66.3187593,36.00444244
434.7957534,102.429867,252.297673,78.95310016
2063.950872,194.1066881,110.9940948,67.92246093
674.2914082,90.31863237,8.401404546,54.5823996
425.0743766,133.9982074,66.11963132,57.56138434
146.7169058,33.65528829,46.28201705,33.04736129
380.8026123,69.5971329,92.13863383,29.31078915
1182.423943,104.4110085,258.5121584,44.7145105
2861.007474,51.69747902,76.98689771,11.0493761
3155.25639,166.7861216,76.3145523,70.32471012
252.903488,59.66559733,186.4249842,72.04891389
649.1967626,102.3448164,53.39999912,54.42209655
1489.146325,100.8239146,49.56548871,52.44016398
1210.246028,96.51544,23.54019343,51.13887303
25.43964402,132.3030433,112.8543109,84.97201719
356.2660371,167.700816,105.0472904,52.90888443
319.8917098,90.14794745,185.9807331,33.40291372
747.2617272,55.30407879,13.53384785,80.36926229
1595.740734,260.8673496,124.7158958,45.5561759
1850.370373,110.3563607,33.82472125,15.79717493
2691.356497,122.8185817,81.0099977,29.91099234
155.2658612,55.6928361,83.74958708,51.08600881
